,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2216,0.731,0.675,-5.134,0.0434,0.00473,0.0,0.141,0.298,124.939,7kDUspsoYfLkWnZR7qwHZl,139461
2217,0.568,0.844,-5.875,0.0505,0.000189,0.0,0.0607,0.766,116.046,1HNE2PX70ztbEl6MLxrpNL,207093
2218,0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827
2219,0.579,0.928,-4.344,0.0411,0.000715,0.0,0.18,0.882,95.594,1fJFuvU2ldmeAm5nFIHcPP,171533
2220,0.622,0.961,-3.198,0.154,0.00523,0.0,0.0854,0.449,114.452,0a7BloCiNzLDD9qSQHh5m7,180267
2221,0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,311107
2222,0.774,0.75,-4.927,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,27L8sESb3KR79asDUBu8nW,197987
2223,0.494,0.939,-3.127,0.126,0.00666,0.0,0.139,0.893,177.751,0BRHnOFm6sjxN1i9LJrUDu,175093
2224,0.402,0.914,-5.215,0.142,0.000579,0.0,0.065,0.626,196.505,4KacUpvbA3Mfo05gttTjhN,178267
2225,0.566,0.815,-4.481,0.14,0.0737,0.0,0.12,0.672,169.961,5cY8y2XgOfkAh4kSWLFKkz,185587
2226,0.628,0.744,-4.718,0.0379,0.0257,0.0,0.313,0.277,119.921,2gTdDMpNxIRFSiu7HutMCg,169397
2227,0.486,0.904,-3.751,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,23oxJmDc1V9uLUSmN2LIvx,198267
2228,0.356,0.96,-3.487,0.104,0.0142,0.0,0.209,0.0857,125.921,5dTHtzHFPyi8TlTtzoz1J9,204733
2229,0.766,0.882,-4.478,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,0sNKiz82ATCvT3f3XVVUUj,172467
2230,0.385,0.783,-2.533,0.233,0.000269,0.47,0.108,0.902,176.701,4KcH1ZRV2W1q7Flq0QqC76,134467
2231,0.28,0.87,-4.219,0.0592,0.000686,0.00608,0.101,0.284,164.057,1ZLtE9tSJdaUiIJ9YoKHQe,261960
2232,0.494,0.946,-2.757,0.0637,0.00129,0.0,0.398,0.741,103.408,33iv3wnGMrrDugd7GBso1z,169027
2233,0.494,0.951,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,1CQ2cMfrmFM1YdfmjENKVE,202496
2234,0.467,0.883,-3.679,0.106,0.000321,0.000152,0.125,0.309,122.252,2d6m2F4I7wCuAKtSsdhh83,299227
2235,0.654,0.875,-4.845,0.0744,0.000417,0.0086,0.194,0.522,99.975,1VSuFS7PahCN3SWbOcQ98m,171621
2236,0.41,0.959,-4.563,0.0869,0.000324,0.0,0.0766,0.83,193.155,2ydUT1pFhuLDnouelIv4WH,171600
2237,0.308,0.873,-4.542,0.0533,0.00022,0.000729,0.0974,0.686,143.519,0Ti2dlF2xLjXblvdU5fCxM,206587
2238,0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,5gb9UJkh8TfrNMRYOJNbew,213107
2239,0.519,0.77,-8.788,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,5JJDu0Z5DKe7mR31MGksSg,197800
2240,0.369,0.845,-3.449,0.0611,0.0493,0.0,0.416,0.782,78.532,0tyR7Bu9P086aWBFZ4QJoo,174068
2241,0.606,0.887,-4.404,0.0598,0.000242,0.0,0.337,0.903,119.974,5oQcOu1omDykbIPSdSQQNJ,193000
2242,0.317,0.887,-4.525,0.0472,0.000449,9.23e-06,0.363,0.544,174.009,1LkoYGxmYpO6QSEvY5C0Zl,175200
2243,0.533,0.858,-4.212,0.0766,0.00021,0.0,0.148,0.506,160.057,6mADjHs6FXdroPzEGW6KVJ,205159
2244,0.397,0.975,-3.532,0.365,0.00152,0.0,0.118,0.451,192.021,3ouugfdFz6exFXUxu7wRvD,250240
2245,0.62,0.93,-3.685,0.0374,0.00043,0.0,0.0686,0.609,106.22,2g2a5kDeZexbUTD8abcvm6,190173
2246,0.552,0.836,-5.608,0.0453,0.00942,0.0,0.372,0.432,140.496,6fTgbkBiMITtHUmik95ClX,208280
2247,0.467,0.957,-4.846,0.0454,0.000241,5.62e-06,0.595,0.445,143.832,2jYmE3Xg0iNDySUm4mqy6Q,194333
2248,0.56,0.965,-2.341,0.0409,0.121,6.23e-06,0.169,0.964,162.825,5NoQvINZLBV1wMYPdNmReL,149787
2249,0.411,0.962,-5.952,0.0917,0.103,0.0,0.529,0.622,173.143,26AYR77170U49cMcXB7aRV,172646
2250,0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944,5ZdrNnYV5VZWds4WXKf8kf,218627
2251,0.487,0.898,-4.436,0.038,0.00305,0.0,0.26,0.597,135.331,429IbFR4yp2J81CeTwF5iY,220027
2252,0.349,0.981,-3.228,0.141,2.58e-05,0.0,0.343,0.207,160.042,4JsDHMv5PVO8N07DbDq33r,202640
2253,0.436,0.893,-4.18,0.0556,0.000362,0.0,0.103,0.0794,124.113,5rLi8B8qgk6qThwRnKHW2P,226680
2254,0.491,0.792,-4.382,0.0699,0.00381,0.0,0.359,0.74,169.997,6dfwRetlyLPBoQzdufbOWj,159746
2255,0.553,0.717,-5.857,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,003FTlCpBTM4eSqYSWPv4H,233267
2256,0.398,0.89,-2.248,0.0473,0.0252,0.0,0.0472,0.572,95.095,6OyKBwLzq4h15XmxeWf5n4,212938
2257,0.528,0.831,-3.607,0.0429,9.43e-05,0.0,0.141,0.632,131.094,0UY4FvG4f9JI6kBR1BlWrZ,220480
2258,0.251,0.954,-2.879,0.0691,0.000674,0.000132,0.0975,0.264,191.059,5BmagRD7Thki6O1zZwbxBy,258000
2259,0.597,0.931,-4.591,0.0984,0.127,0.0,0.0504,0.534,92.003,0DKNNR9iDjwfCEpMiFXMJq,235200
2260,0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.425,0.478,112.49,1vcxF91pWs9uNwDROuiCPB,242280
2261,0.477,0.907,-4.814,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,0gZp88SA5OcujHLDGkxtI3,257400
2262,0.56,0.958,-3.245,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,5qtwzv99vOr5UTwnTixn7j,190987
2263,0.572,0.912,-4.875,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,3yZQk5PC52CCmT4ZaTIKvv,187187
2264,0.646,0.962,-4.862,0.0536,0.138,0.0,0.471,0.961,164.79,41kg2RvdwBuIv0OPpvBS4v,144333
2265,0.395,0.955,-3.352,0.12,0.0176,0.0,0.585,0.283,168.005,2WhDg8UWljoAl8oNh8uZbJ,181307
2266,0.266,0.831,-9.07,0.0453,0.000862,0.0,0.0555,0.778,175.514,5YUJMvTg4AWHKjqQidTsGK,163693
2267,0.532,0.841,-4.993,0.172,0.0272,0.0,0.136,0.23,172.004,4ig3DcNoj3UfPdhL2Rw9J1,162577
2268,0.628,0.886,-3.805,0.0608,0.000706,0.0,0.275,0.72,135.45,3JOdLCIBzQYwHIvpN3isVf,191373
2269,0.497,0.923,-4.512,0.138,0.00282,0.0,0.158,0.663,181.074,0aZJGkkXR3DgaFqo5sB8ot,198000
2270,0.381,0.984,-2.42,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081,45zvStEMsXp8z45OQRhWFJ,174320
2271,0.724,0.854,-2.779,0.0997,0.0603,0.0,0.0805,0.88,98.056,21hbZ0yllYOoXEbiFDYMSI,157360
2272,0.582,0.829,-5.688,0.0465,0.000517,0.0,0.266,0.867,130.969,0KqyBk4aVT88TEqBIC8mAP,197800
2273,0.593,0.958,-4.697,0.048,0.00347,1.3e-05,0.101,0.378,110.979,0lgiIwUU7Y10uXfKkgXdjk,218055
2274,0.66,0.799,-4.644,0.0995,0.106,0.0,0.154,0.475,125.966,0MSC5BYWcNhcBNNYORXZyj,200227
2275,0.39,0.967,-1.946,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,1UkMAtLU8NxsddE7j4zXGO,188840
2276,0.463,0.827,-4.085,0.0437,0.013,2.41e-05,0.0964,0.26,94.035,6yVSp9H2STyLeOs7pjy2w4,186867
2277,0.429,0.937,-3.986,0.0573,0.000131,0.0002,0.0807,0.894,194.838,4X3qGigyU6ARi3HP4lWD95,185027
2278,0.395,0.917,-6.86,0.133,0.00143,0.0,0.261,0.563,169.088,4uVjbl6daCwjhDur7qLddu,197640
2279,0.803,0.83,-4.636,0.0356,0.0144,0.0,0.103,0.935,111.033,5TjwiYZVMHVrGvRzbeCaV7,166053
2280,0.383,0.986,-2.796,0.0617,0.000287,0.0,0.179,0.578,157.871,3KLkRy9l3us98SIp6mmxkk,163227
2281,0.536,0.923,-3.494,0.125,0.0122,0.0,0.142,0.77,160.03,1bhjMY5O0ZjB41OHcdRH0a,209040
2282,0.551,0.965,-2.772,0.0452,0.00576,0.0,0.171,0.708,137.841,4qjfQnccStTR8zNsb6Mizo,168227
2283,0.449,0.864,-3.892,0.0352,2.04e-05,0.0,0.108,0.713,167.154,0ChpoNjXfJPjMvCIN6so6J,226080
2284,0.435,0.95,-3.869,0.106,0.000494,0.0,0.317,0.457,160.987,6xyiHZgrmXw7sMyYXbXjPV,207634
2285,0.663,0.72,-5.497,0.0331,0.00212,0.0,0.358,0.608,135.342,65mxB9IWpmVo4qUjdGSxRB,183493
2286,0.578,0.76,-2.307,0.0329,0.00188,0.0,0.142,0.7,127.904,203zTFd1zbfG0fiOG9OREv,219973
2287,0.403,0.953,-3.213,0.119,9.74e-05,0.0,0.0915,0.362,160.035,1Ztka7fCyxUv46FW1mZH9T,213035
2288,0.55,0.938,-3.556,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,26VG1uCazw9xtVnq8A1vtd,214493
2289,0.565,0.636,-8.198,0.0638,0.107,9.9e-06,0.447,0.525,170.01,76OGwb5RA9h4FxQPT33ekc,179551
2290,0.739,0.511,-7.844,0.0362,0.167,1.34e-06,0.133,0.542,96.038,2nGFzvICaeEWjIrBrL2RAx,215360
2291,0.64,0.845,-3.214,0.0356,0.00108,0.0,0.0686,0.478,120.052,7j1ZJAbcm4AMBf82jIrAH3,229436
2292,0.554,0.38,-10.666,0.0314,0.526,0.0,0.213,0.284,118.925,6G1Mz5yMgn0ydOlIvTrZ65,213754
2293,0.636,0.634,-10.01,0.0342,0.0364,0.147,0.0998,0.599,111.563,24ntSW3QVJzR79lHAAOTaY,252812
2294,0.776,0.318,-5.905,0.0396,0.632,6.82e-05,0.125,0.622,112.938,0J4TuecWdkdRAPbTZXxy62,169187
2295,0.323,0.761,-6.143,0.0479,0.00942,0.000586,0.0827,0.466,141.282,7bSlafYF33JHLoB9NtsL9V,332387
2296,0.67,0.403,-10.623,0.031,0.753,0.0903,0.0858,0.622,129.984,0NslHuacjxQYfUTOW3HCIV,230867
2297,0.664,0.5,-6.935,0.0651,0.799,0.0,0.0966,0.801,117.896,0GNVXNz7Jkicfk2mp5OyG5,182347
2298,0.523,0.687,-5.601,0.105,0.0215,2.86e-06,0.203,0.711,90.036,7uttm8Iurm5uK67Vr9G2Sp,217480
2299,0.553,0.356,-9.022,0.0282,0.83,0.31,0.14,0.382,125.677,5gTCp2dIRTLgJ8ZZllw0bR,217464
2300,0.596,0.544,-11.759,0.0362,0.604,0.017,0.262,0.262,115.022,7x46YkKAwp3yZpaa72n5Mu,279000
2301,0.814,0.373,-8.017,0.116,0.602,1.7e-05,0.0931,0.632,114.548,0BgbobvykXxEvxo2HhCuvM,191907
2302,0.733,0.324,-8.122,0.033,0.479,0.0,0.067,0.388,141.8,42UaitnwvuKqNcD5Oa2HlD,199391
2303,0.541,0.591,-6.688,0.0336,0.289,0.000431,0.124,0.116,111.676,0cBPuDA3xUjR4Vh9o7CKy8,306320
2304,0.707,0.67,-6.137,0.0323,0.164,0.00283,0.109,0.822,112.993,6QTPacyXkZWG9FMwq6L1hJ,223120
2305,0.629,0.572,-9.332,0.0307,0.32,0.000853,0.109,0.182,93.997,3ieLey98V9mIIh3W9gBlPF,188960
2306,0.811,0.607,-8.494,0.0383,0.139,0.00159,0.104,0.809,124.494,4CaM2lWgvmWLIBDOkJCD7p,185120
2307,0.628,0.877,-4.205,0.046,0.0155,5.97e-06,0.113,0.721,101.992,5YqdiryRmdAzYFlxo43hAJ,217408
2308,0.49,0.569,-7.572,0.0285,0.0818,0.00734,0.0844,0.407,169.761,5jvwQYcagkSTkpMkZlk9cC,196360
2309,0.73,0.487,-7.679,0.0399,0.285,3.49e-05,0.135,0.314,104.933,78NogwkqVC4GBQMxOwOQrC,221245
2310,0.593,0.576,-10.331,0.032,0.526,0.718,0.0827,0.559,109.935,3dvXRk7TZ929m21p49RR5P,310554
2311,0.65,0.271,-11.081,0.0314,0.794,6.9e-05,0.196,0.21,78.036,3PG6V5yuFfo4APiovOQoRv,265843
2312,0.946,0.289,-9.413,0.0584,0.152,2e-05,0.234,0.816,102.073,4KqBoq7MoDJeVsvUHTjXCM,129627
2313,0.552,0.485,-9.111,0.0332,0.517,0.106,0.164,0.51,71.548,3gaH1EhTC53WZeFRj3hGtp,200173
2314,0.546,0.696,-6.537,0.0335,0.0887,1.84e-05,0.195,0.596,89.882,6J3HNhDBIwEX11bX8hzx5u,246587
2315,0.591,0.831,-6.612,0.0355,0.235,0.00142,0.0571,0.678,93.007,0tgBtQ0ISnMQOKorrN9HLX,187307
2316,0.574,0.413,-8.697,0.0308,0.238,0.0,0.126,0.333,52.024,4nNQHLhhjwAAmcm9Zcrebd,254726
2317,0.388,0.66,-7.372,0.0308,0.312,0.000307,0.0943,0.401,143.554,429EttO8gs0bDo2SQfUNSm,230507
2318,0.442,0.826,-5.32,0.0775,0.176,0.0,0.0978,0.601,80.848,1BlQWQgGP84r4GYUVty4Ar,213320
2319,0.578,0.727,-4.872,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,5qJW9AClJQwt1vDWHg1PrH,231840
2320,0.4,0.7,-7.01,0.243,0.608,0.0,0.232,0.357,205.077,1gpYR1FzbIS0IRbpF3BBmu,167200
2321,0.527,0.882,-4.24,0.0491,0.00154,3.13e-05,0.125,0.336,139.004,1xppwXzb1L9dwPigcki6Tf,250363
2322,0.792,0.647,-8.314,0.045,0.255,0.000223,0.132,0.694,102.477,0aJrYfARfCKzv6gXjhs4SZ,209547
2323,0.552,0.873,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,5c6lM2zjAF6MFoD8C1hiBr,227240
2324,0.677,0.713,-6.626,0.0288,0.0117,0.15,0.0952,0.744,119.997,4Szq4dulKN9bOvLRW6uMdZ,159133
2325,0.642,0.52,-7.886,0.0387,0.118,0.000509,0.552,0.488,136.014,5CalS8Gn69OOrR9aiw0ZO9,196055
2326,0.666,0.547,-8.706,0.0643,0.145,0.000274,0.0987,0.165,117.991,4dEUEEbO25gBn2s9dASnYi,195252
2327,0.38,0.306,-14.446,0.0305,0.942,0.323,0.123,0.157,147.889,6DESft0qm6RhoYf5wzeoGH,336613
2328,0.396,0.278,-9.526,0.05,0.796,6.92e-06,0.115,0.155,169.93,78HpdJlNoppURkMmE0dogS,228077
2329,0.584,0.404,-8.598,0.0456,0.863,0.00579,0.103,0.635,197.878,0vOHWx4itwA0pQeWromAAx,175493
2330,0.521,0.492,-9.127,0.0297,0.689,0.619,0.118,0.301,77.585,2tRxHjEkdgGMv9kZbOyqOH,235747
2331,0.612,0.725,-5.602,0.0416,0.305,0.0784,0.0548,0.333,146.008,4gsR34XSIE2fUY4odwZqym,225667
2332,0.573,0.507,-8.084,0.0342,0.759,1.37e-06,0.377,0.363,123.183,4MTmAFWHpvB9kPMSRgLFRp,172800
2333,0.722,0.484,-10.175,0.0611,0.904,3.42e-06,0.108,0.44,139.88,7iH6cflAGYwR82sNMZiGuq,198653
2334,0.269,0.764,-3.735,0.0534,0.132,0.0,0.0723,0.15,181.299,49EXOlUTFBGdI098L6SXDh,252760
2335,0.668,0.367,-11.002,0.0285,0.891,0.00521,0.103,0.342,110.21,0gKiONJeEtwb3hps4sUgyn,161907
2336,0.632,0.556,-8.851,0.12,0.721,0.0,0.0995,0.385,78.603,5L7IgwUPhir2FJftGNXJDW,219696
2337,0.661,0.699,-5.548,0.0286,0.00977,0.000427,0.106,0.717,126.001,7MbVZOLSUloG4J3nH3Tnos,241194
2338,0.386,0.205,-16.699,0.0366,0.653,0.0448,0.106,0.623,172.373,6UIxGIqWlO5wsddY44AV1R,152613
2339,0.698,0.285,-7.632,0.0553,0.927,0.0,0.0883,0.53,135.027,7aohwSiTDju51QmC54AUba,148400
2340,0.523,0.714,-6.021,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,3CN9WtSBqCI6TXne9XNomb,216120
2341,0.568,0.686,-6.635,0.033,0.15,1.81e-06,0.0881,0.725,172.075,61X73CJcpwGIxgQgKEXbw0,230098
2342,0.371,0.54,-8.11,0.0286,0.43,0.000327,0.283,0.388,95.339,563iNuGeBdAegSCMRSMjMH,259120
2343,0.626,0.432,-11.948,0.0283,0.633,0.00239,0.127,0.361,137.93,3G9ETaH55bMQx8hwNhAgbU,360933
2344,0.716,0.614,-8.467,0.105,0.566,0.00323,0.104,0.689,164.051,0MbqHR99kNqNrW3vCmSBRo,191648
2345,0.727,0.576,-9.722,0.052,0.464,0.0342,0.116,0.672,88.791,2NAOqvZIf7onZ4kDLU560I,192902
2346,0.593,0.539,-5.946,0.0349,0.407,2.31e-06,0.286,0.577,91.98,22sS7JkzeVeq4vOPCB6Fbj,222814
2347,0.621,0.61,-9.088,0.0358,0.141,0.0462,0.11,0.85,80.008,3C3KF3yVvF7iIsGxkmr6VB,210895
2348,0.705,0.547,-9.717,0.0293,0.33,0.00261,0.0824,0.383,100.0,4xWqRo8GPwMQ02LjiaX4D8,199743
2349,0.487,0.724,-5.905,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,72zmwnbXjx9fMUjw3mbDSs,225560
2350,0.642,0.462,-8.026,0.0294,0.821,2.51e-06,0.106,0.484,130.015,1a9czdo8IX5InOiSOg6xpv,148867
2351,0.605,0.598,-9.263,0.0323,0.605,0.00999,0.157,0.753,105.945,7tJHvRoGvkckZkZk5ORUot,230164
2352,0.599,0.597,-8.322,0.0277,0.124,0.00123,0.0946,0.639,115.027,7j24QT8Ic9jezjH0s4Lg5B,181387
2353,0.564,0.209,-8.922,0.0317,0.724,3.99e-05,0.107,0.402,109.024,0pegFWSUOTiG0sLVEfxtvA,214667
2354,0.831,0.69,-7.339,0.028,0.106,0.00226,0.0973,0.701,120.143,6FLkXWDTvUc36qYYRhm4jg,194813
2355,0.704,0.71,-7.387,0.0284,0.533,0.0011,0.148,0.897,123.89,2pfAvgMoHLfialvMYn337d,237760
2356,0.71,0.484,-7.415,0.049,0.22,3.93e-06,0.0879,0.576,109.95,49CP2usyaN98EdtrOWXnal,183667
2357,0.693,0.367,-11.66,0.0323,0.351,2.9e-05,0.111,0.286,129.879,0c7iF5fSBYxCuwsAv2z4iI,274632
2358,0.575,0.487,-10.664,0.0553,0.49,0.0,0.0913,0.505,92.39,2fgbsGWU2Dum08uifQHhiB,247515
2359,0.717,0.707,-9.495,0.0628,0.384,0.000117,0.161,0.206,105.014,1DR2KXb0UvibcLsdDGVwwt,204280
2360,0.606,0.415,-8.317,0.0475,0.695,0.00149,0.174,0.405,137.775,3XnDbrxxtA40HPIIRWLgRT,168713
2361,0.755,0.289,-9.658,0.0614,0.535,0.000529,0.109,0.646,177.98,4lrkAUjZqFCofSF4QplDYd,204453
2362,0.763,0.296,-10.611,0.0457,0.65,0.0,0.135,0.206,90.959,05RmevbSKDvHHKpYBoXYfR,201093
2363,0.382,0.33,-6.182,0.0435,0.926,0.000578,0.0744,0.3,181.455,3gwfEBrFpzEFCZMjw7mqxA,230013
2364,0.642,0.57,-12.557,0.0573,0.322,0.00856,0.0626,0.611,81.997,0TsWu7ZYypXsIEIPwl6BOi,193747
2365,0.803,0.477,-7.567,0.0321,0.702,4.37e-05,0.11,0.682,104.967,5CeXAfGpk9baITQvV0feoG,215104
2366,0.82,0.788,-6.747,0.0486,0.127,0.0,0.117,0.933,133.019,4I8Nhe8qN9xgR8tosYQ5ut,148080
2367,0.618,0.558,-8.184,0.0251,0.604,0.395,0.124,0.336,111.709,4fyqGylwyCpUTbgzYJ6RXN,309072
2368,0.727,0.169,-12.474,0.0542,0.739,0.0,0.109,0.473,147.72,0f388trqcZyqGbPJUqGWpx,163893
2369,0.516,0.635,-8.024,0.0347,0.0324,0.00187,0.0674,0.704,150.067,0QFGZqqB1KDpOtyL3vXMXo,195107
2370,0.389,0.457,-9.633,0.0359,0.612,5.79e-05,0.212,0.521,150.684,6YbQXUNroKs9qofA8gttor,193080
2371,0.678,0.277,-10.537,0.0602,0.843,3.91e-06,0.104,0.238,76.935,6UOkF086zUgYXnqFxqUvEI,224333
2372,0.54,0.405,-10.491,0.0266,0.563,0.0277,0.108,0.176,105.644,1VwJcYyhfIL45OnOwIC1gi,303653
2373,0.704,0.55,-9.142,0.043,0.0967,0.000307,0.112,0.447,93.965,64iXPlkVfgkSYRvE0CXij0,230656
2374,0.489,0.876,-3.598,0.0437,0.00588,9.07e-05,0.34,0.761,122.938,5a8U9oin9Xh6kM5B2EsONK,196085
2375,0.361,0.174,-12.847,0.0337,0.953,0.0654,0.11,0.136,143.936,2FjX5cfe8tBV4Qd6ELhUNf,219020
2376,0.55,0.459,-8.158,0.0351,0.332,0.0195,0.102,0.398,79.317,56GEhx9XahoD6sxkJwczod,234600
2377,0.849,0.6,-5.682,0.0319,0.42,8.72e-06,0.108,0.965,110.02,4nd8rHES5zOlFhwDxDdugW,218413
2378,0.474,0.723,-4.66,0.0354,0.0628,3e-06,0.109,0.239,148.379,6fS1CEMY4LlvQNWuUMoWEQ,277293
2379,0.491,0.809,-7.68,0.0332,0.33,0.158,0.0874,0.656,74.008,5NRbNXwXHM9mYgxMhzVWTP,177366
2380,0.492,0.804,-5.053,0.078,0.0273,1.55e-06,0.071,0.574,159.956,0tsUIJakq2RksuC1YixAHX,196451
2381,0.663,0.381,-9.129,0.0346,0.362,0.000321,0.131,0.24,120.057,6yWn9RKfL1il1b4hFe6H1i,241120
2382,0.55,0.531,-7.431,0.0309,0.256,0.0,0.0509,0.364,98.014,4xQRRue5qsu2tULiz7UDKi,212393
2383,0.768,0.774,-5.584,0.0446,0.244,0.0,0.113,0.775,100.005,2yOJBslB31F2WMHM3s1FRN,216099
2384,0.638,0.475,-8.688,0.0393,0.113,0.0,0.146,0.387,76.029,5zYiD0qYctWMiLHGAiEcd3,193787
2385,0.582,0.371,-8.519,0.0525,0.748,9.19e-05,0.122,0.604,200.085,09nEPqqMCJ5gNioi7M2dth,225106
2386,0.729,0.451,-12.64,0.0299,0.475,0.0185,0.0895,0.889,120.052,1Y4N7rL8XF0vMpFGHmjiJO,266756
2387,0.597,0.279,-11.244,0.125,0.508,1.24e-05,0.108,0.406,169.191,1mUZTXHmvSUR7Hv3g5NXYq,181707
2388,0.272,0.435,-10.096,0.0385,0.568,0.00128,0.0879,0.27,78.721,6Sf1IjXhbfTIYOHhaj5DG0,221066
2389,0.263,0.0272,-27.742,0.0415,0.994,0.896,0.0967,0.285,210.706,5MKtW4amtrjowQ4z7uWCjU,175152
2390,0.425,0.0497,-26.293,0.0392,0.986,0.888,0.104,0.255,134.645,1DZgGPsQfkz9JUTzP2qQVr,135458
2391,0.436,0.0786,-24.044,0.0358,0.99,0.893,0.11,0.287,97.2,7eriWSdbkuFHBM6qiHIEq8,144257
2392,0.527,0.0731,-23.893,0.099,0.996,0.968,0.107,0.762,142.498,7L3AZOpZ7LUvUHonOLwxob,122391
2393,0.371,0.00942,-28.379,0.033,0.991,0.902,0.0915,0.101,95.127,1q4LgMZguHvaPnmihuL62s,187771
2394,0.388,0.0356,-27.984,0.0373,0.995,0.955,0.11,0.18,98.216,26RTd4wqzRGUAAC2XoOAa4,120000
2395,0.355,0.0368,-25.302,0.0393,0.992,0.937,0.113,0.0492,106.637,3JxLzqk5HisNeh5I03Mx22,109565
2396,0.464,0.02,-26.216,0.0381,0.986,0.889,0.109,0.522,128.825,362bwMZCrw9NvRNoUf0LgT,130000
2397,0.293,0.0457,-29.44,0.0442,0.993,0.914,0.0892,0.0781,197.502,1X10yRHO4okiaQD6xI6H4U,124160
2398,0.497,0.0281,-27.048,0.0745,0.995,0.97,0.0958,0.402,92.489,3244j0tITFKsVbSrc0fUya,120431
2399,0.358,0.0874,-26.65,0.0367,0.987,0.881,0.108,0.194,147.426,3XebcloY8ola1VTGRm6aLP,178500
2400,0.24,0.0835,-27.606,0.0305,0.995,0.941,0.106,0.265,177.44,5JSQc1Anz5HWLZUpMbmMh1,166548
2401,0.283,0.0277,-29.571,0.0362,0.991,0.929,0.0816,0.206,77.408,5ZrQJBEg0jYRb8OEOGnD83,129564
2402,0.524,0.0682,-24.208,0.0404,0.973,0.95,0.101,0.118,121.943,6HTwYHpvYigjhhvBUsEKcd,134656
2403,0.46,0.0375,-33.391,0.0278,0.989,0.861,0.102,0.442,81.383,3ljvffjEqf4o0gvOcvxF4O,139250
2404,0.487,0.079,-23.58,0.0489,0.983,0.944,0.101,0.265,96.925,59klDnqZsQo97d309brDWo,121394
2405,0.361,0.0643,-29.9,0.0395,0.989,0.925,0.0941,0.38,107.372,6QjleATuBevQEy00ssnKhH,143867
2406,0.573,0.0738,-28.475,0.0445,0.995,0.954,0.15,0.325,83.698,3e8DQgRVImwkDYrJJEh9xO,117857
2407,0.464,0.0137,-27.086,0.0496,0.992,0.969,0.105,0.292,102.008,3Kd4HLl20kMtG64MrdVJ86,115566
2408,0.427,0.0306,-29.722,0.0426,0.994,0.938,0.0976,0.534,107.206,0D5YPSKMbCvMdlMQpzdSzz,145125
2409,0.324,0.0253,-28.065,0.0408,0.993,0.951,0.0744,0.149,145.7,58fIHb9sDH1QCsVLRBaUVq,140751
2410,0.448,0.0602,-20.737,0.0467,0.986,0.959,0.108,0.389,91.359,5AsYLazJhOnZaAxfQgTwte,121000
2411,0.297,0.038,-30.65,0.0403,0.995,0.905,0.116,0.383,173.853,5QMDR6TSypBIy54FoA8dIR,120604
2412,0.396,0.0435,-29.782,0.0447,0.993,0.909,0.107,0.176,84.478,4foc5c5MA7gjjDSz5KcOp9,146250
2413,0.392,0.0499,-24.505,0.0428,0.973,0.941,0.104,0.179,70.557,3kJ1rxPXbVHdwru6Abs6eV,190655
2414,0.388,0.219,-27.549,0.0824,0.994,0.913,0.101,0.25,163.585,2icvQWarn6VW4qsvjVSNNE,132171
2415,0.452,0.12,-24.529,0.0398,0.995,0.917,0.123,0.616,104.855,2o1vbOCVUv4gf4GLg77T7O,156507
2416,0.441,0.0594,-25.684,0.0371,0.994,0.96,0.109,0.412,148.505,6Ad239Df39VssAdSMTkc02,118000
2417,0.399,0.0172,-30.455,0.0373,0.993,0.93,0.0923,0.215,95.548,7GghRfjTGCxYDnYo0OVRM3,185750
2418,0.438,0.0251,-30.312,0.0482,0.994,0.924,0.129,0.279,80.375,3JcpgyK7eflknAKNHyo8HF,123307
2419,0.315,0.0422,-28.118,0.04,0.993,0.903,0.0906,0.0646,75.32,1RaP4GkSYdKzKyRJdXxBJ6,149077
2420,0.309,0.0599,-29.964,0.0692,0.994,0.932,0.106,0.382,79.049,6t2Gwyci8Q6WPQMtzTMNh6,117893
2421,0.464,0.0231,-28.169,0.0415,0.99,0.917,0.106,0.316,99.831,5Mh54AIaFYYUMT3RGBJurm,121062
